	ID	degree	eccentricity	betweenness	com_betweenness	eigenvector	katz	closeness	current_flow_closeness	load	clustering_coef	subgraph	harmonic
198	199	0.4383561643835616	0.0	0.5652965083161835	0.211874818559472	0.3524905559031744	0.31104207958704844	0.6709586383278952	0.7905513531536938	0.5869777006113904	0.5191608391608392	0.12612417337673215	0.6328011611030508
199	200	0.8150684931506849	0.0	0.5041666719470146	0.6243840311538419	0.6820158382957329	0.5791729158578115	0.8958374047293338	0.9556249579570311	0.5029659464681473	0.5712396694214876	0.46690908683824145	0.8867924528301891
200	201	0.6301369863013697	0.0	0.28092718255024074	0.4364678971181491	0.5417720788954276	0.6280393334843699	0.7862993298585259	0.8922958193478612	0.28599403578563665	0.6061770761839397	0.2955456507574822	0.7648766328011627
201	202	0.773972602739726	0.0	0.4268560073729017	0.6386270719893945	0.6942556692902156	0.685198305993698	0.8470588235294119	0.9435579748313352	0.4286550139503534	0.6026544622425629	0.48371966000821337	0.8505079825834558
202	203	0.8082191780821917	0.0	0.35141413475917777	0.7169491746722573	0.7550338532176899	0.5999232750681762	0.8581314878892736	0.9536955537789094	0.34867698903551364	0.635126050420168	0.5715792725731542	0.8693759071117575
203	204	0.547945205479452	0.0	0.34219772691919187	0.3417954585186248	0.4662599017768702	0.631146990948278	0.7386632671644509	0.8545647132840244	0.34508926682814306	0.6128274616079494	0.2194347066380171	0.709724238026127
204	205	0.14383561643835616	0.0	0.15429249931057856	0.010831026803799717	0.06851597820007944	0.5816922045973523	0.4089121887287026	0.4427067006481122	0.18645358770557918	0.43162055335968375	0.005218833313640696	0.3686502177068307
205	206	0.2876712328767123	0.0	0.4447551659902865	0.029402581162208105	0.10910764012413116	0.393674963199242	0.5899304966943548	0.6569133989235678	0.4688812738970258	0.3653276955602537	0.012702259889370543	0.5297532656023263
206	207	0.6232876712328768	0.0	0.45896809642230435	0.4927990230963053	0.5864585539123224	0.7766213601481133	0.7453416149068324	0.8886030204846311	0.4630832823602484	0.6426367461430575	0.34592330421538064	0.7445573294629926
207	208	0.2054794520547945	0.0	0.28399099852605253	0.005016819802045838	0.035056900166356264	0.5768556135957799	0.5338606030647552	0.5490430083569999	0.3129439248105686	0.3169354838709677	0.0015068322727847898	0.4658925979680748
